codigo_escola,codigo_municipio,sre,municipio,escola,localizacao,dependencia
17033497,1702703,ARRAIAS,Aurora do Tocantins,CRECHE MUNICIPAL JOAO LAZARO DE OLIVEIRA PEREIRA,Urbana,Municipal
17033594,1705557,ARRAIAS,Combinado,ESCOLA ESTADUAL GIRASSOL DE TEMPO INTEGRAL COMBINADO,Urbana,Estadual
17033624,1705557,ARRAIAS,Combinado,COLEGIO ESTADUAL JOAQUIM DE SENA E SILVA,Urbana,Estadual
17033632,1705557,ARRAIAS,Combinado,ESCOLA ESTADUAL PROFESSORA AUGUSTA VAZ DOS SANTOS TEIXEIRA,Urbana,Estadual
17033691,1705557,ARRAIAS,Combinado,CENTRO MUNICIPAL DE EDUCACAO BASICA MUNDO FELIZ,Urbana,Municipal
17033705,1705607,DIANOPOLIS,Conceição do Tocantins,COLEGIO ESTADUAL CORONEL JOSE FRANCISCO DE AZEVEDO,Urbana,Estadual
17033713,1705607,DIANOPOLIS,Conceição do Tocantins,ESCOLA MUNICIPAL IZABEL COSTA,Urbana,Municipal
17033993,1707009,DIANOPOLIS,Dianópolis,COLEGIO ESTADUAL JOAO D ABREU,Urbana,Estadual
17034000,1707009,DIANOPOLIS,Dianópolis,CENTRO MUNICIPAL DE EDUCACAO INFANTIL O PELICANO,Urbana,Municipal
17034027,1707009,DIANOPOLIS,Dianópolis,CENTRO DE ENSINO MEDIO ANTONIO POVOA,Urbana,Estadual
17034035,1707009,DIANOPOLIS,Dianópolis,ESCOLA ESTADUAL CORONEL ABILIO WOLNEY,Urbana,Estadual
17034078,1707009,DIANOPOLIS,Dianópolis,COLEGIO MILITAR DO ESTADO DO TOCANTINS -JOCA COSTA,Urbana,Estadual
17034086,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL FELIPE BATISTA DOS SANTOS,Rural,Municipal
17034248,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL CONTAGEM,Rural,Municipal
17034256,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL VO CAMILA,Rural,Municipal
17034566,1707009,DIANOPOLIS,Dianópolis,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA MARIETA,Urbana,Municipal
17034574,1707009,DIANOPOLIS,Dianópolis,ESCOLA MUNICIPAL JOAQUIM CESARIO CARDOSO,Rural,Municipal
17034612,1714203,PORTO NACIONAL,Natividade,COLEGIO ESTADUAL DR QUINTILIANO DA SILVA,Urbana,Estadual
17034620,1714203,PORTO NACIONAL,Natividade,COLEGIO AGROPECUARIO DE NATIVIDADE,Rural,Estadual
17034639,1714203,PORTO NACIONAL,Natividade,ESCOLA ESTADUAL JOAQUIM LINO SUARTE,Urbana,Estadual
17034663,1714203,PORTO NACIONAL,Natividade,ESCOLA ESTADUAL NOSSA SENHORA DE FATIMA - O PELICANO,Urbana,Estadual
17034914,1714203,PORTO NACIONAL,Natividade,ESC MUL JOSINA PEREIRA NUNES,Urbana,Municipal
17035163,1705102,PORTO NACIONAL,Chapada da Natividade,COLEGIO ESTADUAL FULGENCIO NUNES,Urbana,Estadual
17035180,1715150,ARRAIAS,Novo Alegre,COLEGIO ESTADUAL DR JOAO D ABREU,Urbana,Estadual
17035201,1715150,ARRAIAS,Novo Alegre,ESCOLA MUNICIPAL JURAILDES DE SENA ABREU,Urbana,Municipal
17035210,1715259,DIANOPOLIS,Novo Jardim,ESCOLA ESTADUAL JARDIM,Urbana,Estadual
17035260,1715259,DIANOPOLIS,Novo Jardim,ESCOLA MUNICIPAL MYRTHES AIRES SILVA,Rural,Municipal
17035287,1716208,ARRAIAS,Paranã,COLEGIO ESTADUAL DESEMBARGADOR VIRGILIO DE MELO FRANCO,Urbana,Estadual
17035333,1716208,ARRAIAS,Paranã,ESCOLA ESTADUAL FLORESTA,Rural,Estadual
17035430,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL SAO DOMINGOS ANANAS,Rural,Municipal
17035449,1716208,ARRAIAS,Paranã,ESCOLA MUNICIPAL TIGRE,Rural,Municipal
17035465,1716208,ARRAIAS,Paranã,ESCOLA ESTADUAL SANTA RITA DO RIO PALMA,Rural,Estadual
17035473,1702406,ARRAIAS,Arraias,ESCOLA MUNICIPAL JOAO FRANCISCO DA COSTA,Rural,Municipal
17035520,1716208,ARRAIAS,Paranã,ESC MUL ALBINO,Rural,Municipal
17035589,1716208,ARRAIAS,Paranã,ESC MUL BOIS,Rural,Municipal
17035597,1716208,ARRAIAS,Paranã,ESC MUL BURITI,Rural,Municipal
17035651,1716208,ARRAIAS,Paranã,ESC MUL ISOLADA NOVA GLORIA,Rural,Municipal
17035708,1716208,ARRAIAS,Paranã,ESC MUL PRE-ESC SOLDADINHO DE JESUS,Urbana,Municipal
17035830,1717008,PORTO NACIONAL,Pindorama do Tocantins,ESCOLA ESTADUAL JOSE ALVES DE ASSIS,Urbana,Estadual
17035848,1717008,PORTO NACIONAL,Pindorama do Tocantins,COLEGIO ESTADUAL MANOEL DOS SANTOS ROSAL,Urbana,Estadual
17035996,1717008,PORTO NACIONAL,Pindorama do Tocantins,ESCOLA MUNICIPAL JOSEFA BELEM,Urbana,Municipal
17036208,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,COLEGIO ESTADUAL ANTONIO CARLOS DE FRANCA,Urbana,Estadual
17036216,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,ESCOLA MUNICIPAL DONA ALZIRA FREIRE DE QUEIROZ,Urbana,Municipal
17036275,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,ESCOLA ESTADUAL BOA VISTA DE BELEM,Rural,Estadual
17036356,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,ESCOLA MUNICIPAL DAMIANA,Rural,Municipal
17036372,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,ESCOLA MUNICIPAL AMERICO DIAS DOS SANTOS,Rural,Municipal
17036437,1717800,DIANOPOLIS,Ponte Alta do Bom Jesus,ESCOLA MUNICIPAL LIMOEIRO,Rural,Municipal
17036577,1718006,DIANOPOLIS,Porto Alegre do Tocantins,COLEGIO ESTADUAL ALFREDO NASSER,Urbana,Estadual
17036615,1718006,DIANOPOLIS,Porto Alegre do Tocantins,ESCOLA MUNICIPAL JOAQUIM ARAUJO,Urbana,Municipal
17036704,1718659,DIANOPOLIS,Rio da Conceição,ESCOLA ESTADUAL VIRGILIO FERREIRA DE FRANCA,Urbana,Estadual
17036739,1718659,DIANOPOLIS,Rio da Conceição,ESCOLA MUNICIPAL PROFº AURELINO RODRIGUES DE ARAUJO,Urbana,Municipal
17036747,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,ESCOLA ESTADUAL PROFESSOR ZACHARIAS NUNES DA SILVEIRA,Urbana,Estadual
17036755,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,COLEGIO ESTADUAL TENENTE SALVADOR RIBEIRO,Urbana,Estadual
17036780,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,CRECHE MUNICIPAL BENEDITO PINTO,Rural,Municipal
17036895,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,ESCOLA MUNICIPAL VEREADOR JOSE AIRES DA SILVA,Rural,Municipal
17036909,1718907,PORTO NACIONAL,Santa Rosa do Tocantins,ESCOLA MUNICIPAL TIA MIRETA,Urbana,Municipal
17036917,1720499,GURUPI,São Valério,COLEGIO ESTADUAL REGINA SIQUEIRA CAMPOS,Urbana,Estadual
17036933,1720499,GURUPI,São Valério,ESCOLA MUNICIPAL CASTELO BRANCO,Rural,Municipal
17037158,1720903,DIANOPOLIS,Taguatinga,COLEGIO ESTADUAL PROFESSOR AURELIANO,Urbana,Estadual
17037174,1720903,DIANOPOLIS,Taguatinga,COLEGIO MILITAR DO ESTADO DO TOCANTINS - AGOSTINHO DE ALMEIDA,Urbana,Estadual
17037204,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL JOAQUIM JOSE DE ALMEIDA,Urbana,Municipal
17037220,1720903,DIANOPOLIS,Taguatinga,COLEGIO ESTADUAL JUSTINO DE ALMEIDA,Urbana,Estadual
17037280,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL VARJAO,Rural,Municipal
17037450,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL FELIX RODRIGUES NETO,Rural,Municipal
17037492,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL JOSE DE ALMEIDA,Urbana,Municipal
17037549,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL MANOEL ALVES,Rural,Municipal
17037557,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL MIMOSA,Rural,Municipal
17037654,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL JUVENCIA URCINO DE SANTANA,Rural,Municipal
17037786,1720937,DIANOPOLIS,Taipas do Tocantins,ESCOLA ESTADUAL JOAQUIM FRANCISCO DE AZEVEDO,Urbana,Estadual
17037875,1720937,DIANOPOLIS,Taipas do Tocantins,ESC MUL THEZILDA SAMPAIO DE OLIVEIRA,Urbana,Municipal
17037921,1708254,GUARAI,Tabocão,ESCOLA MUNICIPAL DE TEMPO INTEGRAL FRANCISCO PINHEIRO DA SILVEIRA,Urbana,Municipal
17037999,1701309,ARAGUAINA,Aragominas,ESCOLA MUL CIRILO RIBEIRO SILVA,Rural,Municipal
17038014,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL DE TEMPO INTEGRAL GABRIEL ALVES PEREIRA,Urbana,Municipal
17038170,1701051,TOCANTINOPOLIS,Angico,ESCOLA MUNICIPAL LUIS RAMOS DOS SANTOS,Urbana,Municipal
17038219,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL LENIVAL CORREIA FERREIRA,Urbana,Municipal
17038251,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ELIZEU DE CARVALHO,Urbana,Municipal
17038324,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL PROFESSORA ILSA BORGES VIEIRA,Urbana,Municipal
17038332,1700251,PARAISO,Abreulândia,ESCOLA MUNICIPAL JULIO PINHEIRO,Urbana,Municipal
17038359,1709500,GURUPI,Gurupi,ESCOLA ESTADUAL FE E ALEGRIA PAROQUIAL BERNARDO SAYAO,Urbana,Estadual
17038391,1708205,GURUPI,Formoso do Araguaia,ESCOLA MUNICIPAL RURAL COOPERFORMOSO,Rural,Municipal
17038448,1706100,PARAISO,Cristalândia,ESCOLA MUNICIPAL DOM JAIME ANTONIO SCHUCK,Urbana,Municipal
17038456,1715507,PORTO NACIONAL,Oliveira de Fátima,ESCOLA MUNICIPAL COMANDANTE SILVINO MASCARENHAS REIS,Urbana,Municipal
17038596,1703800,ARAGUATINS,Buriti do Tocantins,CENTRO INFANTIL TIA ARA,Urbana,Municipal
17038707,1710706,TOCANTINOPOLIS,Itaguatins,ESC MUL SAO BENTO,Rural,Municipal
17038804,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL ANNE FRANK,Urbana,Municipal
17038812,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL ANTONIO CARLOS JOBIM,Urbana,Municipal
17038820,1720804,ARAGUATINS,Sítio Novo do Tocantins,ESCOLA ESTADUAL JOAQUIM THEOTONIO SEGURADO,Rural,Estadual
17038855,1720499,GURUPI,São Valério,ESCOLA MUNICIPAL GETULIO VARGAS,Urbana,Municipal
17038863,1722081,ARAGUAINA,Wanderlândia,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROMEU E JULIETA,Urbana,Municipal
17038936,1721000,PALMAS,Palmas,ACAO SOCIAL SANTA TEREZINHA DE PALMAS,Urbana,Privada
17038952,1716208,ARRAIAS,Paranã,ESCOLA ESTADUAL EUCLIDES BEZERRA GERAIS,Urbana,Estadual
17039037,1707108,PARAISO,Divinópolis do Tocantins,ESCOLA MUNICIPAL PROFESSOR JOSE RIBAMAR BARBOSA,Urbana,Municipal
17039118,1703867,GURUPI,Cariri do Tocantins,ESCOLA MUNICIPAL DE TEMPO INTEGRAL DIVINA RIBEIRO BORGES,Urbana,Municipal
17039150,1708205,GURUPI,Formoso do Araguaia,ESCOLA INDIGENA TEMANARE,Rural,Estadual
17039185,1720101,ARAGUATINS,São Bento do Tocantins,ESCOLA MUNICIPAL TRANSBICO,Rural,Municipal
17039193,1720499,GURUPI,São Valério,ESCOLA MUNICIPAL JUSCELINO KUBITSCHEK DE OLIVEIRA,Rural,Municipal
17039223,1720101,ARAGUATINS,São Bento do Tocantins,ESCOLA MUNICIPAL NOVA VIDA,Rural,Municipal
17039240,1716505,PEDRO AFONSO,Pedro Afonso,ESCOLA MUNICIPAL SOUSA AGUIAR,Urbana,Municipal
17039258,1716109,PARAISO,Paraíso do Tocantins,COLEGIO DINAMICO,Urbana,Privada
17039282,1700251,PARAISO,Abreulândia,ESCOLA MUNICIPAL ARCO IRIS,Rural,Municipal
17039312,1702554,ARAGUATINS,Augustinópolis,ESCOLA MUNICIPAL ALFREDO PAULINO,Urbana,Municipal
17039355,1708205,GURUPI,Formoso do Araguaia,COLEGIO DR DANTE PAZZANESE,Rural,Privada
17039371,1709500,GURUPI,Gurupi,COLEGIO ADVENTISTA DE GURUPI,Urbana,Privada
17039436,1708254,GUARAI,Tabocão,ESCOLA ESTADUAL GIRASSOL DE TEMPO INTEGRAL MAJOR JUVENAL PEREIRA DE SOUZA,Urbana,Estadual
17039444,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA INDIGENA TEKATOR,Rural,Estadual
17039487,1707702,ARAGUAINA,Filadélfia,ESC MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO,Rural,Municipal
17039657,1702406,ARRAIAS,Arraias,EDUCANDARIO SAPIENS,Urbana,Privada
17039673,1702109,ARAGUAINA,Araguaína,IFTO - CAMPUS ARAGUAINA,Urbana,Federal
17039720,1702901,ARAGUATINS,Axixá do Tocantins,ESCOLA MUL DEPUTADO JOSE DE ASSIS,Rural,Municipal
17039789,1718402,GUARAI,Presidente Kennedy,ESCOLA MUNICIPAL RAIMUNDO BARBOSA DE SOUSA,Urbana,Municipal
17039835,1718501,PEDRO AFONSO,Recursolândia,ESCOLA MUNICIPAL RECURSO,Urbana,Municipal
17039851,1709302,GUARAI,Guaraí,ESCOLA ESPECIAL ESTRELA DA ESPERANCA,Urbana,Privada
17039860,1705508,COLINAS DO TOCANTINS,Colinas do Tocantins,ESCOLA ESPECIAL GOTAS DE ESPERANCA - APAE,Urbana,Privada
17039878,1702109,ARAGUAINA,Araguaína,COLEGIO MILITAR DO ESTADO DO TOCANTINS - JORGE HUMBERTO CAMARGO,Urbana,Estadual
17039886,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ANTONIO BENVINDO DA LUZ,Urbana,Municipal
17039894,1720804,ARAGUATINS,Sítio Novo do Tocantins,ESCOLA ESTADUAL RAIMUNDO NONATO LEITE,Rural,Estadual
17039932,1707405,ARAGUATINS,Esperantina,COLEGIO ESTADUAL JOAQUINA MARIA DA SILVA,Urbana,Estadual
17040000,1720101,ARAGUATINS,São Bento do Tocantins,ESCOLA ESTADUAL ANAIDES BRITO DE MIRANDA,Rural,Estadual
17040035,1720259,GURUPI,São Salvador do Tocantins,ESCOLA ESTADUAL RETIRO,Rural,Estadual
17040051,1720259,GURUPI,São Salvador do Tocantins,COLEGIO ESTADUAL PORTO DO RIO MARANHAO,Urbana,Estadual
17040078,1718204,PORTO NACIONAL,Porto Nacional,ESC ESPECIAL MAE TIA EULINA BRAGA,Urbana,Privada
17040124,1718204,PORTO NACIONAL,Porto Nacional,ESCOLA FAMILIA AGRICOLA DE PORTO NACIONAL,Rural,Estadual
17040183,1716307,COLINAS DO TOCANTINS,Pau D'Arco,COLEGIO ESTADUAL ULISSES GUIMARAES,Urbana,Estadual
17040205,1716109,PARAISO,Paraíso do Tocantins,ESCOLA ESTADUAL DEUSA MORAES,Urbana,Estadual
17040213,1718659,DIANOPOLIS,Rio da Conceição,CRECHE MUL TIA VITORIA,Urbana,Municipal
17040248,1700400,DIANOPOLIS,Almas,ESC MUL RAIMUNDO CORDEIRO DE OLIVEIRA,Urbana,Municipal
17040280,1700400,DIANOPOLIS,Almas,ESCOLA MUNICIPAL ELZA BARBOSA DE CARVALHO,Urbana,Municipal
17040396,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA INDIGENA IAMKAK,Rural,Estadual
17040442,1713304,MIRACEMA DO TOCANTINS,Miranorte,ESCOLA MUNICIPAL DE TEMPO INTEGRAL ANTONIO UCHOA VIANA,Urbana,Municipal
17040558,1709500,GURUPI,Gurupi,ASSOCIACAO DE APOIO A ESCOLA ESPECIAL SAO FRANCISCO DE ASSIS,Urbana,Privada
17040582,1716307,COLINAS DO TOCANTINS,Pau D'Arco,ESCOLA MUNICIPAL OSVALDO FREITAS,Rural,Municipal
17040825,1721307,COLINAS DO TOCANTINS,Tupiratins,ESCOLA MUL D BOSCO,Urbana,Municipal
17040841,1706258,GURUPI,Crixás do Tocantins,ESCOLA ESTADUAL OLAVO BILAC,Urbana,Estadual
17040868,1716109,PARAISO,Paraíso do Tocantins,ESCOLA ESPECIAL LUZ DA VIDA - APAE,Urbana,Privada
17040884,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,ASSOCIACAO DE APOIO A ESC ESPECIAL UM RAIO DE LUZ,Urbana,Privada
17040906,1721000,PALMAS,Palmas,ESCOLA ESPECIAL INTEGRACAO DE PALMAS,Urbana,Privada
17040930,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL HENRIQUE TALONE PINHEIRO,Urbana,Municipal
17040990,1718709,MIRACEMA DO TOCANTINS,Rio dos Bois,ESCOLA MUNICIPAL UNIAO MARIA APARECIDA PEREIRA NUNES,Urbana,Municipal
17041279,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL D PEDRO I,Rural,Municipal
17041309,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL COELHO NETO,Rural,Municipal
17041317,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL MARIA HELENA DE JESUS MOURA,Rural,Municipal
17041333,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL PEDRA GRANDE,Rural,Municipal
17041341,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL NOVA UNIAO,Urbana,Municipal
17041368,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL BOAS NOVAS,Urbana,Municipal
17041376,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL JOSE SOUSA MILHOMEM,Rural,Municipal
17041422,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE,Urbana,Municipal
17041430,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL PAULO FREIRE,Urbana,Municipal
17041481,1702109,ARAGUAINA,Araguaína,ESCOLA PAROQUIAL SAO VICENTE DE PAULO,Urbana,Municipal
17041490,1701101,PALMAS,Aparecida do Rio Negro,ESCOLA MUNICIPAL LUZA MACHADO DE MIRANDA,Urbana,Municipal
17041538,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL VEREADOR ARNON FERREIRA LEAL,Urbana,Municipal
17041562,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL DOM CORNELIO,Urbana,Municipal
17041589,1702109,ARAGUAINA,Araguaína,ESCOLA FUTURO FELIZ,Urbana,Privada
17041597,1702109,ARAGUAINA,Araguaína,ESCOLA MUNICIPAL BAVISA,Rural,Municipal
17041619,1702901,ARAGUATINS,Axixá do Tocantins,PRE ESCOLAR MENINO JESUS,Urbana,Municipal
17041708,1702554,ARAGUATINS,Augustinópolis,ESCOLA COMUNITARIA DE AUGUSTINOPOLIS,Urbana,Privada
17041724,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL PROFESSORA DJANIRA RODRIGUES DA SILVA,Rural,Municipal
17041791,1702208,ARAGUATINS,Araguatins,ESCOLA MUNICIPAL RETIRO SANTA CRUZ,Rural,Municipal
17041821,1703057,COLINAS DO TOCANTINS,Bandeirantes do Tocantins,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,Rural,Municipal
17041830,1702109,ARAGUAINA,Araguaína,COLEGIO ADVENTISTA DE ARAGUAINA,Urbana,Privada
17041880,1712405,MIRACEMA DO TOCANTINS,Lizarda,ESCOLA ESTADUAL AYRTON SENNA,Rural,Estadual
17041902,1703107,PARAISO,Barrolândia,ASSOCIACAO DE APOIO A ESC ESPECIAL AMOR DE DEUS,Urbana,Privada
17041961,1703107,PARAISO,Barrolândia,ESCOLA MUNICIPAL DE TEMPO INTEGRAL CRIANCA FELIZ,Urbana,Municipal
17042003,1703305,PEDRO AFONSO,Bom Jesus do Tocantins,CENTRO MUNICIPAL DE EDUCACAO INFANTIL REGINALVA GOMES FERREIRA,Urbana,Municipal
17042178,1703206,COLINAS DO TOCANTINS,Bernardo Sayão,ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES,Rural,Municipal
17042330,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA DAKBUROIKWA,Rural,Estadual
17042429,1707405,ARAGUATINS,Esperantina,ESCOLA MUNICIPAL DOM MARIANO,Rural,Municipal
17042453,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SROMNE,Rural,Estadual
17042470,1704600,PARAISO,Chapada de Areia,ESCOLA MUNICIPAL AMERICA ALVES DE OLIVEIRA,Urbana,Municipal
17042526,1721257,PEDRO AFONSO,Tupirama,CRECHE MUNICIPAL ANAIDES BRITO MIRANDA,Urbana,Municipal
17042534,1709302,GUARAI,Guaraí,CENTRO EDUCACIONAL EXECUTIVO,Urbana,Privada
17042607,1707207,MIRACEMA DO TOCANTINS,Dois Irmãos do Tocantins,ESCOLA MUNICIPAL NOVA GERACAO,Rural,Municipal
17042798,1700400,DIANOPOLIS,Almas,COLEGIO ESTADUAL GIRASSOL DE TEMPO INTEGRAL AGROPECUARIO DE ALMAS,Rural,Estadual
17042836,1709500,GURUPI,Gurupi,ESCOLA MUNICIPAL DR ULISSES GUIMARAES,Urbana,Municipal
17042917,1711902,PARAISO,Lagoa da Confusão,ESCOLA INDIGENA MALUA,Rural,Estadual
17042941,1718865,ARAGUAINA,Santa Fé do Araguaia,ESCOLA INDIGENA WAXIHO BEDU,Rural,Estadual
17042968,1710508,PEDRO AFONSO,Itacajá,ESCOLA INDIGENA RIOZINHO,Rural,Estadual
17042976,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL MONSENHOR PEDRO PEREIRA PIAGEM,Urbana,Municipal
17042992,1710508,PEDRO AFONSO,Itacajá,ESCOLA INDIGENA LAGOINHA,Rural,Estadual
17043026,1708205,GURUPI,Formoso do Araguaia,ESCOLA INDIGENA TAINA,Rural,Estadual
17043050,1711902,PARAISO,Lagoa da Confusão,ESCOLA ESTADUAL INDIGENA KUMANA,Rural,Estadual
17043069,1718840,GURUPI,Sandolândia,ESCOLA INDIGENA IJAWALA,Rural,Estadual
17043220,1712157,ARRAIAS,Lavandeira,CRECHE MUNICIPAL MUNDO ENCANTADO,Urbana,Municipal
17043255,1713957,ARAGUAINA,Muricilândia,ESC MUL CLEMENTE MARZOLA,Rural,Municipal
17043280,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL DE TEMPO INTEGRAL CAROLINE CAMPELO CRUZ DA SILVA,Urbana,Municipal
17043336,1711902,PARAISO,Lagoa da Confusão,ESCOLA MUNICIPAL ASSENTAMENTO LOROTY,Rural,Municipal
17043379,1711902,PARAISO,Lagoa da Confusão,ESCOLA INDIGENA INY WEBOHONA,Rural,Estadual
17043387,1713304,MIRACEMA DO TOCANTINS,Miranorte,EDUCANDARIO EVANGELICO DE MIRANORTE,Urbana,Privada
17043395,1711902,PARAISO,Lagoa da Confusão,ESC INDIGENA DE 1º GRAU HERYRI HAWA,Rural,Estadual
17043441,1714203,PORTO NACIONAL,Natividade,ESC MUL JACUBINHA I SEDE,Rural,Municipal
17043468,1714880,ARAGUAINA,Nova Olinda,NUCLEO ESCOLAR MUNICIPAL ANTONIO PEREIRA DOS SANTOS,Rural,Municipal
17043476,1714880,ARAGUAINA,Nova Olinda,ESCOLA MUNICIPAL VEREADOR ADRIANO MARTINS BRILHANTE,Rural,Municipal
17043565,1713809,TOCANTINOPOLIS,Palmeiras do Tocantins,ESCOLA MUNICIPAL DUQUE DE CAXIAS,Rural,Municipal
17043573,1715705,COLINAS DO TOCANTINS,Palmeirante,ESC MUN BARNABE PEREIRA DO NASCIMENTO,Rural,Municipal
17043581,1721000,PALMAS,Palmas,ESCOLA MUNICIPAL LUCAS RUAN ARAUJO ALVES,Urbana,Municipal
17043590,1713809,TOCANTINOPOLIS,Palmeiras do Tocantins,ESCOLA MUNICIPAL TIA LILA,Urbana,Municipal
17043719,1715705,COLINAS DO TOCANTINS,Palmeirante,ESCOLA MUNICIPAL MENINO JESUS,Urbana,Municipal
17043786,1711803,COLINAS DO TOCANTINS,Juarina,ESCOLA MUNICIPAL PINGO DE GENTE,Urbana,Municipal
17043867,1716109,PARAISO,Paraíso do Tocantins,ESCOLA MUNICIPAL JOSE RIBEIRO TORRES,Urbana,Municipal
17043913,1718303,ARAGUATINS,Praia Norte,ESCOLA MUNICIPAL TOCANTINS,Rural,Municipal
17043980,1718204,PORTO NACIONAL,Porto Nacional,IFTO - CAMPUS PORTO NACIONAL,Urbana,Federal
17044049,1709005,ARAGUAINA,Goiatins,ESCOLA INDIGENA AGUA BRANCA,Rural,Estadual
17044081,1710508,PEDRO AFONSO,Itacajá,ESCOLA ESTADUAL INDIGENA MANKRARE,Rural,Estadual
17044111,1720309,ARAGUATINS,São Sebastião do Tocantins,ESCOLA MUNICIPAL ARMANDO ALVES DA SILVA,Rural,Municipal
17044162,1721208,TOCANTINOPOLIS,Tocantinópolis,ESCOLA MUNICIPAL PROFESSOR ANTONIO FARIAS,Urbana,Municipal
17044170,1720200,ARAGUATINS,São Miguel do Tocantins,ESCOLA MUNICIPAL PEQUENO PRINCIPE,Urbana,Municipal
17044200,1721000,PALMAS,Palmas,COLEGIO COC PALMAS,Urbana,Privada
17044235,1720978,GURUPI,Talismã,ESCOLA MUNICIPAL MORRO ALEGRE,Rural,Municipal
17044332,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA WAIPAINERE,Rural,Estadual
17044359,1718865,ARAGUAINA,Santa Fé do Araguaia,ESC INDIGENA MANOEL ACHURE,Rural,Estadual
17044375,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA WARO,Rural,Estadual
17044391,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SAWREPTE,Rural,Estadual
17044421,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA SMISUITE,Rural,Estadual
17044464,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA WAKRERO KATOPKUJE,Rural,Estadual
17044480,1721109,MIRACEMA DO TOCANTINS,Tocantínia,ESCOLA INDIGENA KRASAPTE,Rural,Estadual
17044545,1718899,PORTO NACIONAL,Santa Rita do Tocantins,ESCOLA MUNICIPAL ANALIA SOARES ROCHA,Urbana,Municipal
17044677,1722081,ARAGUAINA,Wanderlândia,ESCOLA MUL ANTONIO NETO DAS FLORES,Urbana,Municipal
17044707,1720903,DIANOPOLIS,Taguatinga,ESCOLA MUNICIPAL ALTAMIRA,Rural,Municipal
17044766,1718303,ARAGUATINS,Praia Norte,ESCOLA MUNICIPAL PROFESSOR PARDAL,Urbana,Municipal
